date,feed,pair,id,timestamp,side,amount,price
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003450,2019-01-01T00:11:02.593000Z,ask,0.00230579,3685.44
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003451,2019-01-01T00:11:02.593000Z,ask,0.00420498,3685.47
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003452,2019-01-01T00:11:02.593000Z,ask,0.00420494,3685.75
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003453,2019-01-01T00:11:02.593000Z,ask,0.00447633,3685.76
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003454,2019-01-01T00:11:02.593000Z,ask,0.0014921,3685.77
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003455,2019-01-01T00:11:02.593000Z,ask,0.0135725,3685.78
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003456,2019-01-01T00:11:02.593000Z,ask,0.0031195,3685.86
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003457,2019-01-01T00:11:02.593000Z,ask,0.00284786,3686.07
2019-01-01 00:11:02.593,COINBASE,BTC-USD,57003458,2019-01-01T00:11:02.593000Z,ask,0.81767758,3686.38
2019-01-01 00:11:04.188,COINBASE,BTC-USD,57003459,2019-01-01T00:11:04.188000Z,ask,0.00203444,3686.5
2019-01-01 00:11:04.188,COINBASE,BTC-USD,57003460,2019-01-01T00:11:04.188000Z,ask,0.2,3686.51
2019-01-01 00:11:04.188,COINBASE,BTC-USD,57003461,2019-01-01T00:11:04.188000Z,ask,0.01,3686.85
2019-01-01 00:11:04.188,COINBASE,BTC-USD,57003462,2019-01-01T00:11:04.188000Z,ask,0.00349784,3686.86
2019-01-01 00:11:05.715,COINBASE,BTC-USD,57003463,2019-01-01T00:11:05.715000Z,ask,0.01026478,3687.0
2019-01-01 00:11:06.756,COINBASE,BTC-USD,57003464,2019-01-01T00:11:06.756000Z,ask,0.0054011,3687.0
2019-01-01 00:11:08.208,COINBASE,BTC-USD,57003465,2019-01-01T00:11:08.208000Z,ask,0.01296533,3687.0
2019-01-01 00:11:08.347,COINBASE,BTC-USD,57003466,2019-01-01T00:11:08.347000Z,bid,0.2,3686.99
2019-01-01 00:11:10.359,COINBASE,BTC-USD,57003467,2019-01-01T00:11:10.359000Z,ask,0.01673488,3687.0
2019-01-01 00:11:12.133,COINBASE,BTC-USD,57003468,2019-01-01T00:11:12.133000Z,bid,0.34341,3686.99
2019-01-01 00:11:13.840,COINBASE,BTC-USD,57003469,2019-01-01T00:11:13.840000Z,ask,0.01295664,3687.0
2019-01-01 00:11:21.987,COINBASE,BTC-USD,57003470,2019-01-01T00:11:21.987000Z,bid,0.016404,3686.03
2019-01-01 00:11:23.908,COINBASE,BTC-USD,57003471,2019-01-01T00:11:23.908000Z,ask,0.003646,3686.97
2019-01-01 00:11:28.268,COINBASE,BTC-USD,57003472,2019-01-01T00:11:28.268000Z,ask,0.00189182,3686.99
2019-01-01 00:11:31.387,COINBASE,BTC-USD,57003473,2019-01-01T00:11:31.387000Z,ask,0.01295664,3686.39
2019-01-01 00:11:32.760,COINBASE,BTC-USD,57003474,2019-01-01T00:11:32.760000Z,ask,0.00453991,3686.39
2019-01-01 00:11:35.241,COINBASE,BTC-USD,57003476,2019-01-01T00:11:35.241000Z,ask,0.15026077,3686.39
2019-01-01 00:11:35.310,COINBASE,BTC-USD,57003475,2019-01-01T00:11:35.310000Z,ask,0.01646505,3686.39
2019-01-01 00:11:39.770,COINBASE,BTC-USD,57003477,2019-01-01T00:11:39.770000Z,ask,0.00134959,3686.39
2019-01-01 00:11:41.420,COINBASE,BTC-USD,57003478,2019-01-01T00:11:41.420000Z,ask,0.02618479,3686.39
2019-01-01 00:11:43.139,COINBASE,BTC-USD,57003479,2019-01-01T00:11:43.139000Z,ask,0.0102596,3686.76
2019-01-01 00:11:43.599,COINBASE,BTC-USD,57003480,2019-01-01T00:11:43.599000Z,ask,0.0036466,3686.75
2019-01-01 00:11:43.842,COINBASE,BTC-USD,57003481,2019-01-01T00:11:43.842000Z,bid,0.01292821,3686.39
2019-01-01 00:11:45.593,COINBASE,BTC-USD,57003482,2019-01-01T00:11:45.593000Z,ask,0.00243156,3686.4
2019-01-01 00:11:48.143,COINBASE,BTC-USD,57003483,2019-01-01T00:11:48.143000Z,ask,0.04756844,3686.4
2019-01-01 00:11:48.143,COINBASE,BTC-USD,57003484,2019-01-01T00:11:48.143000Z,ask,0.21,3686.4
2019-01-01 00:11:48.143,COINBASE,BTC-USD,57003485,2019-01-01T00:11:48.143000Z,ask,0.01288629,3686.76
2019-01-01 00:11:52.213,COINBASE,BTC-USD,57003486,2019-01-01T00:11:52.213000Z,bid,0.03,3686.0
2019-01-01 00:11:52.213,COINBASE,BTC-USD,57003487,2019-01-01T00:11:52.213000Z,bid,0.24045473,3686.0
2019-01-01 00:11:54.740,COINBASE,BTC-USD,57003488,2019-01-01T00:11:54.740000Z,bid,0.32824435,3686.05
2019-01-01 00:11:55.418,COINBASE,BTC-USD,57003489,2019-01-01T00:11:55.418000Z,ask,0.00675064,3686.75
2019-01-01 00:12:01.350,COINBASE,BTC-USD,57003490,2019-01-01T00:12:01.350000Z,ask,0.00499618,3686.75
2019-01-01 00:12:07.672,COINBASE,BTC-USD,57003491,2019-01-01T00:12:07.672000Z,bid,1.85648587,3686.28
2019-01-01 00:12:13.439,COINBASE,BTC-USD,57003492,2019-01-01T00:12:13.439000Z,bid,0.29650708,3686.28
2019-01-01 00:12:15.960,COINBASE,BTC-USD,57003493,2019-01-01T00:12:15.960000Z,ask,0.00135216,3686.29
2019-01-01 00:12:18.554,COINBASE,BTC-USD,57003494,2019-01-01T00:12:18.554000Z,bid,0.00109063,3686.28
2019-01-01 00:12:19.184,COINBASE,BTC-USD,57003495,2019-01-01T00:12:19.184000Z,ask,0.02595607,3686.29
2019-01-01 00:12:19.917,COINBASE,BTC-USD,57003496,2019-01-01T00:12:19.917000Z,ask,0.02467662,3686.29
2019-01-01 00:12:20.538,COINBASE,BTC-USD,57003497,2019-01-01T00:12:20.538000Z,ask,0.00532338,3686.29
2019-01-01 00:12:20.538,COINBASE,BTC-USD,57003498,2019-01-01T00:12:20.538000Z,ask,0.00763414,3686.66
2019-01-01 00:12:23.560,COINBASE,BTC-USD,57003499,2019-01-01T00:12:23.560000Z,ask,0.01025988,3686.66
2019-01-01 00:12:23.860,COINBASE,BTC-USD,57003500,2019-01-01T00:12:23.860000Z,ask,0.28210598,3686.66
2019-01-01 00:12:23.860,COINBASE,BTC-USD,57003501,2019-01-01T00:12:23.860000Z,ask,0.01,3686.66
2019-01-01 00:12:23.860,COINBASE,BTC-USD,57003502,2019-01-01T00:12:23.860000Z,ask,0.20789402,3686.76
2019-01-01 00:12:24.672,COINBASE,BTC-USD,57003503,2019-01-01T00:12:24.672000Z,ask,0.28170328,3687.0
2019-01-01 00:12:24.672,COINBASE,BTC-USD,57003504,2019-01-01T00:12:24.672000Z,ask,0.01,3687.0
2019-01-01 00:12:24.672,COINBASE,BTC-USD,57003505,2019-01-01T00:12:24.672000Z,ask,2.42208084,3687.0
2019-01-01 00:12:26.386,COINBASE,BTC-USD,57003506,2019-01-01T00:12:26.386000Z,bid,0.04514908,3686.99
2019-01-01 00:12:27.560,COINBASE,BTC-USD,57003507,2019-01-01T00:12:27.560000Z,ask,0.0396818,3687.0
2019-01-01 00:12:28.627,COINBASE,BTC-USD,57003508,2019-01-01T00:12:28.627000Z,ask,0.37637028,3687.0
2019-01-01 00:12:30.604,COINBASE,BTC-USD,57003509,2019-01-01T00:12:30.604000Z,ask,0.00553618,3687.0
2019-01-01 00:12:30.754,COINBASE,BTC-USD,57003510,2019-01-01T00:12:30.754000Z,bid,0.38055136,3686.99
2019-01-01 00:12:32.165,COINBASE,BTC-USD,57003511,2019-01-01T00:12:32.165000Z,ask,0.02460749,3687.0
2019-01-01 00:12:32.738,COINBASE,BTC-USD,57003512,2019-01-01T00:12:32.738000Z,ask,0.00499536,3687.0
2019-01-01 00:12:34.887,COINBASE,BTC-USD,57003513,2019-01-01T00:12:34.887000Z,ask,0.00949508,3687.0
2019-01-01 00:12:36.309,COINBASE,BTC-USD,57003514,2019-01-01T00:12:36.309000Z,ask,0.00243156,3687.0
2019-01-01 00:12:39.270,COINBASE,BTC-USD,57003515,2019-01-01T00:12:39.270000Z,bid,0.0031001,3686.99
2019-01-01 00:12:43.900,COINBASE,BTC-USD,57003516,2019-01-01T00:12:43.900000Z,ask,0.00890854,3687.0
2019-01-01 00:12:46.690,COINBASE,BTC-USD,57003517,2019-01-01T00:12:46.690000Z,ask,2.08332961,3687.0
2019-01-01 00:12:46.862,COINBASE,BTC-USD,57003518,2019-01-01T00:12:46.862000Z,ask,0.03243884,3687.0
2019-01-01 00:12:49.740,COINBASE,BTC-USD,57003519,2019-01-01T00:12:49.740000Z,ask,0.0207614,3687.0
2019-01-01 00:12:50.469,COINBASE,BTC-USD,57003520,2019-01-01T00:12:50.469000Z,ask,0.00674954,3687.0
2019-01-01 00:12:51.454,COINBASE,BTC-USD,57003521,2019-01-01T00:12:51.454000Z,ask,0.00188912,3687.0
2019-01-01 00:12:51.657,COINBASE,BTC-USD,57003522,2019-01-01T00:12:51.657000Z,ask,0.0389266,3687.0
2019-01-01 00:12:52.450,COINBASE,BTC-USD,57003523,2019-01-01T00:12:52.450000Z,ask,0.18273397,3687.0
2019-01-01 00:12:55.890,COINBASE,BTC-USD,57003524,2019-01-01T00:12:55.890000Z,ask,0.01349369,3687.0
2019-01-01 00:13:10.200,COINBASE,BTC-USD,57003525,2019-01-01T00:13:10.200000Z,ask,0.01295664,3687.0
2019-01-01 00:13:19.476,COINBASE,BTC-USD,57003526,2019-01-01T00:13:19.476000Z,ask,0.00539748,3687.0
2019-01-01 00:13:21.141,COINBASE,BTC-USD,57003527,2019-01-01T00:13:21.141000Z,ask,0.02984535,3687.0
2019-01-01 00:13:23.800,COINBASE,BTC-USD,57003528,2019-01-01T00:13:23.800000Z,ask,0.00890854,3687.0
2019-01-01 00:13:24.913,COINBASE,BTC-USD,57003529,2019-01-01T00:13:24.913000Z,bid,0.04685496,3686.99
2019-01-01 00:13:27.654,COINBASE,BTC-USD,57003530,2019-01-01T00:13:27.654000Z,ask,0.00267191,3687.0
2019-01-01 00:13:28.121,COINBASE,BTC-USD,57003531,2019-01-01T00:13:28.121000Z,ask,0.03967415,3687.0
2019-01-01 00:13:28.641,COINBASE,BTC-USD,57003532,2019-01-01T00:13:28.641000Z,ask,0.00499536,3687.0
2019-01-01 00:13:31.191,COINBASE,BTC-USD,57003533,2019-01-01T00:13:31.191000Z,ask,0.02154133,3687.0
2019-01-01 00:13:33.868,COINBASE,BTC-USD,57003534,2019-01-01T00:13:33.868000Z,ask,0.07844423,3687.0
2019-01-01 00:13:34.577,COINBASE,BTC-USD,57003535,2019-01-01T00:13:34.577000Z,ask,0.10173165,3687.0
2019-01-01 00:13:42.672,COINBASE,BTC-USD,57003536,2019-01-01T00:13:42.672000Z,bid,0.49242,3686.99
2019-01-01 00:13:43.796,COINBASE,BTC-USD,57003537,2019-01-01T00:13:43.796000Z,ask,0.3763013,3687.0
2019-01-01 00:13:48.375,COINBASE,BTC-USD,57003538,2019-01-01T00:13:48.375000Z,ask,0.01295664,3687.0
2019-01-01 00:13:49.548,COINBASE,BTC-USD,57003539,2019-01-01T00:13:49.548000Z,ask,0.00108219,3687.0
2019-01-01 00:13:55.140,COINBASE,BTC-USD,57003540,2019-01-01T00:13:55.140000Z,bid,1.02,3686.99
2019-01-01 00:13:58.393,COINBASE,BTC-USD,57003541,2019-01-01T00:13:58.393000Z,ask,0.05318134,3687.0
2019-01-01 00:14:00.972,COINBASE,BTC-USD,57003542,2019-01-01T00:14:00.972000Z,ask,0.03967415,3687.0
2019-01-01 00:14:02.276,COINBASE,BTC-USD,57003543,2019-01-01T00:14:02.276000Z,ask,0.00634473,3687.0
2019-01-01 00:14:02.751,COINBASE,BTC-USD,57003544,2019-01-01T00:14:02.751000Z,ask,0.07032912,3687.0
2019-01-01 00:14:03.487,COINBASE,BTC-USD,57003545,2019-01-01T00:14:03.487000Z,ask,0.27041198,3687.0
2019-01-01 00:14:04.887,COINBASE,BTC-USD,57003546,2019-01-01T00:14:04.887000Z,ask,1.0,3687.0
2019-01-01 00:14:06.332,COINBASE,BTC-USD,57003547,2019-01-01T00:14:06.332000Z,ask,0.06647802,3687.0
2019-01-01 00:14:07.163,COINBASE,BTC-USD,57003548,2019-01-01T00:14:07.163000Z,ask,0.00499536,3687.0
2019-01-01 00:14:09.443,COINBASE,BTC-USD,57003549,2019-01-01T00:14:09.443000Z,ask,0.00553511,3687.0
2019-01-01 00:14:12.268,COINBASE,BTC-USD,57003550,2019-01-01T00:14:12.268000Z,ask,0.018539,3687.0
2019-01-01 00:14:13.785,COINBASE,BTC-USD,57003551,2019-01-01T00:14:13.785000Z,ask,0.01295664,3687.0
2019-01-01 00:14:16.951,COINBASE,BTC-USD,57003552,2019-01-01T00:14:16.951000Z,ask,0.01295664,3687.0
2019-01-01 00:14:17.768,COINBASE,BTC-USD,57003553,2019-01-01T00:14:17.768000Z,ask,0.02672021,3687.0
2019-01-01 00:14:18.530,COINBASE,BTC-USD,57003554,2019-01-01T00:14:18.530000Z,bid,1.21908929,3686.99
2019-01-01 00:14:18.530,COINBASE,BTC-USD,57003555,2019-01-01T00:14:18.530000Z,bid,0.16762336,3686.99
2019-01-01 00:14:19.286,COINBASE,BTC-USD,57003556,2019-01-01T00:14:19.286000Z,ask,0.02618046,3687.0
2019-01-01 00:14:25.600,COINBASE,BTC-USD,57003557,2019-01-01T00:14:25.600000Z,ask,0.00135207,3687.0
2019-01-01 00:14:28.140,COINBASE,BTC-USD,57003558,2019-01-01T00:14:28.140000Z,ask,0.06488037,3687.0
2019-01-01 00:14:28.242,COINBASE,BTC-USD,57003559,2019-01-01T00:14:28.242000Z,ask,0.00731958,3687.0
2019-01-01 00:14:34.127,COINBASE,BTC-USD,57003560,2019-01-01T00:14:34.127000Z,ask,0.00269874,3687.0
2019-01-01 00:14:36.747,COINBASE,BTC-USD,57003561,2019-01-01T00:14:36.747000Z,ask,0.0122639,3687.0
2019-01-01 00:14:39.653,COINBASE,BTC-USD,57003562,2019-01-01T00:14:39.653000Z,bid,0.02725869,3686.99
2019-01-01 00:14:41.965,COINBASE,BTC-USD,57003563,2019-01-01T00:14:41.965000Z,ask,1.5,3687.0
2019-01-01 00:14:46.283,COINBASE,BTC-USD,57003564,2019-01-01T00:14:46.283000Z,ask,0.10380698,3687.0
2019-01-01 00:14:46.781,COINBASE,BTC-USD,57003565,2019-01-01T00:14:46.781000Z,ask,0.01295664,3687.0
2019-01-01 00:14:50.297,COINBASE,BTC-USD,57003566,2019-01-01T00:14:50.297000Z,ask,0.00535796,3687.0
2019-01-01 00:14:54.149,COINBASE,BTC-USD,57003567,2019-01-01T00:14:54.149000Z,ask,0.18273397,3687.0
2019-01-01 00:14:55.280,COINBASE,BTC-USD,57003568,2019-01-01T00:14:55.280000Z,ask,1.01389349,3687.0
2019-01-01 00:14:58.944,COINBASE,BTC-USD,57003569,2019-01-01T00:14:58.944000Z,ask,0.03803767,3687.0
2019-01-01 00:14:59.197,COINBASE,BTC-USD,57003570,2019-01-01T00:14:59.197000Z,ask,0.05190484,3687.0
2019-01-01 00:14:59.461,COINBASE,BTC-USD,57003571,2019-01-01T00:14:59.461000Z,ask,0.03009633,3687.0
2019-01-01 00:15:00.694,COINBASE,BTC-USD,57003572,2019-01-01T00:15:00.694000Z,ask,0.01295664,3687.0
2019-01-01 00:15:02.490,COINBASE,BTC-USD,57003573,2019-01-01T00:15:02.490000Z,ask,0.08110249,3687.0
2019-01-01 00:15:02.727,COINBASE,BTC-USD,57003574,2019-01-01T00:15:02.727000Z,bid,0.09798408,3686.99
2019-01-01 00:15:03.387,COINBASE,BTC-USD,57003575,2019-01-01T00:15:03.387000Z,ask,0.01295664,3687.0
2019-01-01 00:15:04.152,COINBASE,BTC-USD,57003576,2019-01-01T00:15:04.152000Z,ask,0.02629921,3687.0
2019-01-01 00:15:04.391,COINBASE,BTC-USD,57003577,2019-01-01T00:15:04.391000Z,ask,0.04463713,3687.0
2019-01-01 00:15:09.168,COINBASE,BTC-USD,57003578,2019-01-01T00:15:09.168000Z,ask,0.03157794,3687.0
2019-01-01 00:15:10.201,COINBASE,BTC-USD,57003579,2019-01-01T00:15:10.201000Z,ask,0.08045209,3687.0
2019-01-01 00:15:11.313,COINBASE,BTC-USD,57003580,2019-01-01T00:15:11.313000Z,ask,0.01295664,3687.0
2019-01-01 00:15:11.699,COINBASE,BTC-USD,57003581,2019-01-01T00:15:11.699000Z,ask,0.00243156,3687.0
2019-01-01 00:15:17.723,COINBASE,BTC-USD,57003582,2019-01-01T00:15:17.723000Z,ask,0.0102579,3687.0
2019-01-01 00:15:17.759,COINBASE,BTC-USD,57003583,2019-01-01T00:15:17.759000Z,bid,1.0,3686.99
2019-01-01 00:15:23.248,COINBASE,BTC-USD,57003584,2019-01-01T00:15:23.248000Z,bid,0.45319252,3686.99
2019-01-01 00:15:24.305,COINBASE,BTC-USD,57003585,2019-01-01T00:15:24.305000Z,bid,0.55880312,3686.99
2019-01-01 00:15:28.692,COINBASE,BTC-USD,57003586,2019-01-01T00:15:28.692000Z,ask,0.10380698,3687.0
2019-01-01 00:15:30.289,COINBASE,BTC-USD,57003587,2019-01-01T00:15:30.289000Z,ask,0.04411898,3687.0
2019-01-01 00:15:32.789,COINBASE,BTC-USD,57003588,2019-01-01T00:15:32.789000Z,bid,0.27940156,3686.99
2019-01-01 00:15:34.961,COINBASE,BTC-USD,57003589,2019-01-01T00:15:34.961000Z,ask,0.0040697,3687.0
2019-01-01 00:15:42.174,COINBASE,BTC-USD,57003590,2019-01-01T00:15:42.174000Z,ask,0.00917841,3687.0
2019-01-01 00:15:42.658,COINBASE,BTC-USD,57003591,2019-01-01T00:15:42.658000Z,ask,0.03157794,3687.0
2019-01-01 00:15:43.196,COINBASE,BTC-USD,57003592,2019-01-01T00:15:43.196000Z,bid,0.0115168,3686.99
2019-01-01 00:15:45.587,COINBASE,BTC-USD,57003593,2019-01-01T00:15:45.587000Z,ask,0.07785591,3687.0
2019-01-01 00:15:47.740,COINBASE,BTC-USD,57003594,2019-01-01T00:15:47.740000Z,ask,0.01943362,3687.0
2019-01-01 00:15:48.425,COINBASE,BTC-USD,57003595,2019-01-01T00:15:48.425000Z,ask,0.0288792,3687.0
2019-01-01 00:15:48.755,COINBASE,BTC-USD,57003596,2019-01-01T00:15:48.755000Z,ask,0.07785591,3687.0
2019-01-01 00:15:48.989,COINBASE,BTC-USD,57003597,2019-01-01T00:15:48.989000Z,bid,0.27671113,3686.99
2019-01-01 00:15:49.633,COINBASE,BTC-USD,57003598,2019-01-01T00:15:49.633000Z,ask,0.02595107,3687.0
2019-01-01 00:16:00.627,COINBASE,BTC-USD,57003599,2019-01-01T00:16:00.627000Z,ask,0.39886815,3687.0
2019-01-01 00:16:02.560,COINBASE,BTC-USD,57003600,2019-01-01T00:16:02.560000Z,bid,0.2021,3686.99
2019-01-01 00:16:05.617,COINBASE,BTC-USD,57003601,2019-01-01T00:16:05.617000Z,bid,1.28162016,3686.99
2019-01-01 00:16:07.525,COINBASE,BTC-USD,57003602,2019-01-01T00:16:07.525000Z,ask,0.0102579,3687.0
2019-01-01 00:16:10.230,COINBASE,BTC-USD,57003603,2019-01-01T00:16:10.230000Z,ask,0.00499536,3687.0
2019-01-01 00:16:10.664,COINBASE,BTC-USD,57003604,2019-01-01T00:16:10.664000Z,ask,0.07977471,3687.0
2019-01-01 00:16:10.894,COINBASE,BTC-USD,57003605,2019-01-01T00:16:10.894000Z,ask,0.01295664,3687.0
2019-01-01 00:16:10.969,COINBASE,BTC-USD,57003606,2019-01-01T00:16:10.969000Z,ask,0.00755917,3687.0
2019-01-01 00:16:15.623,COINBASE,BTC-USD,57003607,2019-01-01T00:16:15.623000Z,bid,0.28288314,3686.99
2019-01-01 00:16:16.281,COINBASE,BTC-USD,57003608,2019-01-01T00:16:16.281000Z,ask,0.02724916,3687.0
2019-01-01 00:16:18.996,COINBASE,BTC-USD,57003609,2019-01-01T00:16:18.996000Z,ask,0.01403614,3687.0
2019-01-01 00:16:20.227,COINBASE,BTC-USD,57003610,2019-01-01T00:16:20.227000Z,ask,0.00722054,3687.0
2019-01-01 00:16:22.468,COINBASE,BTC-USD,57003611,2019-01-01T00:16:22.468000Z,ask,0.37276657,3687.0
2019-01-01 00:16:24.203,COINBASE,BTC-USD,57003612,2019-01-01T00:16:24.203000Z,ask,0.0102579,3687.0
2019-01-01 00:16:25.378,COINBASE,BTC-USD,57003613,2019-01-01T00:16:25.378000Z,bid,0.23196599,3686.99
2019-01-01 00:16:27.530,COINBASE,BTC-USD,57003614,2019-01-01T00:16:27.530000Z,ask,0.00499536,3687.0
2019-01-01 00:16:30.218,COINBASE,BTC-USD,57003615,2019-01-01T00:16:30.218000Z,ask,0.0207614,3687.0
2019-01-01 00:16:31.852,COINBASE,BTC-USD,57003616,2019-01-01T00:16:31.852000Z,ask,0.0190429,3687.0
2019-01-01 00:16:32.355,COINBASE,BTC-USD,57003617,2019-01-01T00:16:32.355000Z,ask,0.02595107,3687.0
2019-01-01 00:16:33.321,COINBASE,BTC-USD,57003618,2019-01-01T00:16:33.321000Z,ask,0.2659121,3687.0
2019-01-01 00:16:42.540,COINBASE,BTC-USD,57003619,2019-01-01T00:16:42.540000Z,bid,0.03009862,3686.99
2019-01-01 00:16:43.736,COINBASE,BTC-USD,57003620,2019-01-01T00:16:43.736000Z,ask,0.08564177,3687.0
2019-01-01 00:16:49.265,COINBASE,BTC-USD,57003621,2019-01-01T00:16:49.265000Z,ask,0.02776732,3687.0
2019-01-01 00:16:55.900,COINBASE,BTC-USD,57003622,2019-01-01T00:16:55.900000Z,ask,0.00580499,3687.0
2019-01-01 00:16:58.791,COINBASE,BTC-USD,57003623,2019-01-01T00:16:58.791000Z,ask,0.02595107,3687.0
2019-01-01 00:16:59.947,COINBASE,BTC-USD,57003624,2019-01-01T00:16:59.947000Z,bid,0.09003545,3686.99
2019-01-01 00:17:03.526,COINBASE,BTC-USD,57003625,2019-01-01T00:17:03.526000Z,ask,0.06488037,3687.0
2019-01-01 00:17:11.710,COINBASE,BTC-USD,57003626,2019-01-01T00:17:11.710000Z,bid,0.00648185,3686.99
2019-01-01 00:17:11.879,COINBASE,BTC-USD,57003627,2019-01-01T00:17:11.879000Z,bid,0.3024406,3686.99
2019-01-01 00:17:13.886,COINBASE,BTC-USD,57003628,2019-01-01T00:17:13.886000Z,ask,0.05735359,3687.0
2019-01-01 00:17:20.720,COINBASE,BTC-USD,57003629,2019-01-01T00:17:20.720000Z,ask,0.00863866,3687.0
2019-01-01 00:17:21.996,COINBASE,BTC-USD,57003630,2019-01-01T00:17:21.996000Z,bid,0.00545174,3686.99
2019-01-01 00:17:22.843,COINBASE,BTC-USD,57003631,2019-01-01T00:17:22.843000Z,ask,2.0,3687.0
2019-01-01 00:17:28.303,COINBASE,BTC-USD,57003632,2019-01-01T00:17:28.303000Z,ask,0.07785591,3687.0
2019-01-01 00:17:29.356,COINBASE,BTC-USD,57003633,2019-01-01T00:17:29.356000Z,ask,0.0102579,3687.0
2019-01-01 00:17:30.444,COINBASE,BTC-USD,57003634,2019-01-01T00:17:30.444000Z,ask,0.02724916,3687.0
2019-01-01 00:17:34.357,COINBASE,BTC-USD,57003635,2019-01-01T00:17:34.357000Z,ask,0.13624851,3687.0
2019-01-01 00:17:35.674,COINBASE,BTC-USD,57003636,2019-01-01T00:17:35.674000Z,ask,0.13561431,3687.0
2019-01-01 00:17:37.668,COINBASE,BTC-USD,57003637,2019-01-01T00:17:37.668000Z,ask,0.00634473,3687.0
2019-01-01 00:17:44.709,COINBASE,BTC-USD,57003638,2019-01-01T00:17:44.709000Z,ask,0.01295664,3687.0
2019-01-01 00:17:45.175,COINBASE,BTC-USD,57003639,2019-01-01T00:17:45.175000Z,ask,0.0102579,3687.0
2019-01-01 00:17:46.170,COINBASE,BTC-USD,57003640,2019-01-01T00:17:46.170000Z,ask,0.00243156,3687.0
2019-01-01 00:17:46.980,COINBASE,BTC-USD,57003641,2019-01-01T00:17:46.980000Z,bid,0.60923887,3686.99
2019-01-01 00:17:48.410,COINBASE,BTC-USD,57003642,2019-01-01T00:17:48.410000Z,ask,0.02724916,3687.0
2019-01-01 00:17:56.412,COINBASE,BTC-USD,57003643,2019-01-01T00:17:56.412000Z,ask,0.02984535,3687.0
2019-01-01 00:18:00.590,COINBASE,BTC-USD,57003644,2019-01-01T00:18:00.590000Z,ask,0.01295664,3687.0
2019-01-01 00:18:07.200,COINBASE,BTC-USD,57003645,2019-01-01T00:18:07.200000Z,ask,0.00243156,3687.0
2019-01-01 00:18:08.748,COINBASE,BTC-USD,57003646,2019-01-01T00:18:08.748000Z,ask,0.01052778,3687.0
2019-01-01 00:18:18.646,COINBASE,BTC-USD,57003647,2019-01-01T00:18:18.646000Z,ask,0.00634473,3687.0
2019-01-01 00:18:20.502,COINBASE,BTC-USD,57003648,2019-01-01T00:18:20.502000Z,ask,0.01673488,3687.0
2019-01-01 00:18:26.297,COINBASE,BTC-USD,57003649,2019-01-01T00:18:26.297000Z,ask,0.2659121,3687.0
2019-01-01 00:18:26.730,COINBASE,BTC-USD,57003650,2019-01-01T00:18:26.730000Z,ask,0.12976074,3687.0
2019-01-01 00:18:29.174,COINBASE,BTC-USD,57003651,2019-01-01T00:18:29.174000Z,bid,0.04617,3686.99
2019-01-01 00:18:29.737,COINBASE,BTC-USD,57003652,2019-01-01T00:18:29.737000Z,bid,0.089,3686.99
2019-01-01 00:18:30.513,COINBASE,BTC-USD,57003653,2019-01-01T00:18:30.513000Z,ask,0.00553511,3687.0
2019-01-01 00:18:31.608,COINBASE,BTC-USD,57003654,2019-01-01T00:18:31.608000Z,ask,0.02485538,3687.0
2019-01-01 00:18:31.709,COINBASE,BTC-USD,57003655,2019-01-01T00:18:31.709000Z,bid,0.03003655,3686.99
2019-01-01 00:18:32.415,COINBASE,BTC-USD,57003656,2019-01-01T00:18:32.415000Z,ask,0.00243156,3687.0
2019-01-01 00:18:34.418,COINBASE,BTC-USD,57003657,2019-01-01T00:18:34.418000Z,ask,0.01295664,3687.0
2019-01-01 00:18:34.637,COINBASE,BTC-USD,57003658,2019-01-01T00:18:34.637000Z,ask,0.05190484,3687.0
2019-01-01 00:18:35.408,COINBASE,BTC-USD,57003659,2019-01-01T00:18:35.408000Z,ask,0.0065,3687.0
2019-01-01 00:18:40.192,COINBASE,BTC-USD,57003660,2019-01-01T00:18:40.192000Z,bid,2.456,3686.99
2019-01-01 00:18:40.461,COINBASE,BTC-USD,57003661,2019-01-01T00:18:40.461000Z,bid,0.001,3686.99
2019-01-01 00:18:41.170,COINBASE,BTC-USD,57003662,2019-01-01T00:18:41.170000Z,ask,0.00243156,3687.0
2019-01-01 00:18:41.341,COINBASE,BTC-USD,57003664,2019-01-01T00:18:41.341000Z,bid,0.087,3686.99
2019-01-01 00:18:41.630,COINBASE,BTC-USD,57003663,2019-01-01T00:18:41.630000Z,bid,0.27,3686.99
2019-01-01 00:18:45.285,COINBASE,BTC-USD,57003665,2019-01-01T00:18:45.285000Z,ask,0.05434633,3687.0
2019-01-01 00:18:45.285,COINBASE,BTC-USD,57003666,2019-01-01T00:18:45.285000Z,ask,0.07860972,3687.0
2019-01-01 00:18:48.519,COINBASE,BTC-USD,57003667,2019-01-01T00:18:48.519000Z,bid,0.07,3686.99
2019-01-01 00:18:51.844,COINBASE,BTC-USD,57003668,2019-01-01T00:18:51.844000Z,ask,0.00243156,3687.0
